City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,Avg Temp,Avg dew point,Avg humidity,Avg windspeed,Avg pressure,,,,,,,,,,,
Thiruvananthapuram,15-02-2020,44.53,70.41,7,20.72,23.14,8.17,0.86,4.36,50.41,7.79,2.62,82,Satisfactory,84.6,75.6,75.9,4.6,29.6,,,,,,,,,,,
Thiruvananthapuram,16-02-2020,51.95,80.15,8.14,17.85,19.38,9.31,1.02,8.11,46.08,7.79,2.62,85,Satisfactory,84.2,76.1,77.8,4.5,29.6,,,,,,,,,,,
Thiruvananthapuram,17-02-2020,58.39,82.96,9.66,23.93,29.22,11.5,0.95,5.11,52.61,7.79,2.62,108,Moderate,83,73.7,75,4.7,29.6,,,,,,,,,,,
Thiruvananthapuram,18-02-2020,42.38,67.89,6.82,23.28,25.09,8.31,0.73,5.63,63,7.79,2.62,100,Satisfactory,82.5,73,74.7,4.6,29.6,,,,,,,,,,,
Thiruvananthapuram,19-02-2020,40.38,67.59,7.61,25.06,27.45,8.77,0.66,6.48,69.11,7.79,2.62,98,Satisfactory,82.7,73,73.8,5,29.6,,,,,,,,,,,
Thiruvananthapuram,20-02-2020,48.83,74.67,7.79,27.54,29.23,9.11,0.82,6.87,55.25,7.79,2.62,89,Satisfactory,85.2,73.2,68.7,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,21-02-2020,38.85,62.19,9.43,25.97,30.22,10.67,0.79,7.58,43.76,7.79,2.62,81,Satisfactory,84.2,74.2,72.6,4.5,29.6,,,,,,,,,,,
Thiruvananthapuram,22-02-2020,44.96,68.21,9.26,26.83,30.14,11.39,1.01,6.61,47.92,7.79,2.62,92,Satisfactory,84.4,72.7,69.2,4.5,29.6,,,,,,,,,,,
Thiruvananthapuram,23-02-2020,32.33,49.54,8.26,22.12,26.02,8.9,0.75,5.49,55.44,7.79,2.62,89,Satisfactory,83.8,72.7,70.1,5.6,29.6,,,,,,,,,,,
Thiruvananthapuram,24-02-2020,36.26,58.64,10.44,25.2,30.68,10.46,0.99,5.74,42.28,7.79,2.62,86,Satisfactory,83.8,72.1,68.2,5.1,29.6,,,,,,,,,,,
Thiruvananthapuram,25-02-2020,36.83,61.57,8.61,27.32,30.7,9.83,1.02,6.29,51.43,7.79,2.62,89,Satisfactory,84.2,72.7,69.2,6.2,29.6,,,,,,,,,,,
Thiruvananthapuram,26-02-2020,38.81,60.79,7.97,24.06,27.43,8.65,1.03,5.08,54.66,7.79,2.62,92,Satisfactory,83.8,72.9,70.5,5.1,29.6,,,,,,,,,,,
Thiruvananthapuram,27-02-2020,36.46,59.85,6.65,24.81,27.4,10.11,1.1,6.73,51.53,7.79,2.62,102,Moderate,84.9,72.2,66.6,5,29.6,,,,,,,,,,,
Thiruvananthapuram,28-02-2020,38.7,68.88,8.74,28.39,31.28,9.67,1.29,5.78,46.5,7.79,2.62,93,Satisfactory,85.1,70.9,64,5.6,29.6,,,,,,,,,,,
Thiruvananthapuram,29-02-2020,42.26,123.28,9.29,24.9,28.6,9.92,1.07,6.48,52.67,7.79,2.62,126,Moderate,84.4,71.8,66.8,5.5,29.6,,,,,,,,,,,
Thiruvananthapuram,01-03-2020,32.56,55.13,6.52,17.26,20.74,8.65,0.98,6.67,50.62,7.79,2.62,100,Satisfactory,84.9,73.5,70,5.8,29.6,,,,,,,,,,,
Thiruvananthapuram,02-03-2020,30.9,59.61,8.8,23.26,27.52,9.85,1.39,5.51,47.03,7.79,2.62,96,Satisfactory,84.2,75.8,76.4,5.9,29.6,,,,,,,,,,,
Thiruvananthapuram,03-03-2020,28.39,50.14,11.74,24.1,31.6,12.44,1.82,4.75,35.92,7.79,2.62,100,Satisfactory,85.2,74.5,70.9,6.6,29.6,,,,,,,,,,,
Thiruvananthapuram,04-03-2020,40.19,88.17,12.81,24.17,33.09,13.9,2.17,3.82,29.52,7.79,2.62,107,Moderate,83.2,75.2,77.2,6.3,29.6,,,,,,,,,,,
Thiruvananthapuram,05-03-2020,37.47,63.93,13.16,27.82,37.12,13.63,1.52,4.91,31.83,7.79,2.62,110,Moderate,85,74.1,71.2,5.2,29.6,,,,,,,,,,,
Thiruvananthapuram,06-03-2020,30.49,58.67,10.1,19.07,25.21,11.85,0.73,4.42,27.06,7.79,2.62,76,Satisfactory,84.2,73.9,72.7,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,07-03-2020,32.73,55.47,8.31,15.07,15.69,8.02,0.84,6.27,24.6,7.79,2.62,64,Satisfactory,84.8,73.8,70.8,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,08-03-2020,28.37,54.46,7.83,10.35,10.24,9.36,0.97,6.45,30.78,7.79,2.62,64,Satisfactory,85.1,74.6,71.9,5.4,29.6,,,,,,,,,,,
Thiruvananthapuram,09-03-2020,26.95,54.84,7.45,15.07,12.49,7.42,1.05,6.92,37.24,7.79,2.62,68,Satisfactory,84.9,74.7,72.3,5.2,29.6,,,,,,,,,,,
Thiruvananthapuram,10-03-2020,37.64,62.34,7.18,18.15,15.96,8.27,1.08,6.41,39.97,7.79,2.62,73,Satisfactory,85.4,74.8,71.6,4.9,29.6,,,,,,,,,,,
Thiruvananthapuram,11-03-2020,29.75,56.42,6.12,17.57,17.83,7.97,1.1,6.12,40.62,7.79,2.62,74,Satisfactory,85.3,74,69.7,5.1,29.6,,,,,,,,,,,
Thiruvananthapuram,12-03-2020,31.49,59.96,6.37,17.69,17.78,7.33,1.05,7.67,44.33,7.79,2.62,74,Satisfactory,86,72.5,65.8,5.7,29.6,,,,,,,,,,,
Thiruvananthapuram,13-03-2020,29.1,54.95,5.68,19.15,19.63,7.22,1.08,7.02,50.3,7.79,2.62,87,Satisfactory,84.9,73.4,69.8,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,14-03-2020,31.04,60.48,5.34,15.33,15.23,7.63,0.92,8.57,47,7.79,2.62,85,Satisfactory,85,74.2,71.3,4.7,29.6,,,,,,,,,,,
Thiruvananthapuram,15-03-2020,25.49,53.51,7.55,11.74,12.35,10.8,0.74,8.75,43.06,7.79,2.62,60,Satisfactory,85.8,73.3,67.7,5,29.6,,,,,,,,,,,
Thiruvananthapuram,16-03-2020,30.67,60.2,5.67,16.04,14.77,9.49,0.93,8.27,45.65,7.79,2.62,62,Satisfactory,87,72.1,62,4.3,29.6,,,,,,,,,,,
Thiruvananthapuram,17-03-2020,39.09,70.74,5.32,15.24,15.24,7.25,1.03,7.16,41.94,7.79,2.62,74,Satisfactory,86.5,74.3,67.6,5.9,29.6,,,,,,,,,,,
Thiruvananthapuram,18-03-2020,20.54,47.79,6.42,16.74,18.01,7.09,1.04,7.17,41.09,7.79,2.62,67,Satisfactory,85.5,74.4,70.3,5.2,29.6,,,,,,,,,,,
Thiruvananthapuram,19-03-2020,25.51,52.54,7.94,15.12,15.9,7.78,0.97,7.53,45.49,7.79,2.62,68,Satisfactory,86.3,76.2,72,7,29.6,,,,,,,,,,,
Thiruvananthapuram,20-03-2020,31.27,61.65,6.1,16.67,18.68,6.93,1.06,6.45,45.88,7.79,2.62,77,Satisfactory,85.4,76,74.1,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,21-03-2020,30.55,59.67,5.83,13.65,15.88,6.37,0.97,5.17,42.77,7.79,2.62,71,Satisfactory,86,75.5,71.4,5.8,29.6,,,,,,,,,,,
Thiruvananthapuram,22-03-2020,27.46,49.53,11.34,10.02,12.15,6.42,0.88,5.66,45.7,7.79,2.62,66,Satisfactory,85.7,75.8,72.9,5.6,29.6,,,,,,,,,,,
Thiruvananthapuram,23-03-2020,27.12,54.5,4.9,11.21,12.5,5.09,0.96,5.54,40.42,7.79,2.62,65,Satisfactory,85.9,74.9,70.7,5.6,29.5,,,,,,,,,,,
Thiruvananthapuram,24-03-2020,21.74,41.48,6.99,8.39,9.77,5.09,0.87,6.32,42.23,7.79,2.62,57,Satisfactory,86,74.6,70.4,6,29.6,,,,,,,,,,,
Thiruvananthapuram,25-03-2020,25.26,46.73,7.27,7.82,10.05,4.87,0.85,5.9,38.14,7.79,2.62,68,Satisfactory,84.9,73.8,71,4.6,29.6,,,,,,,,,,,
Thiruvananthapuram,26-03-2020,25.07,46.63,5.59,8.44,11.58,4.91,0.88,5.55,42.63,7.79,2.62,70,Satisfactory,86,72.1,64,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,27-03-2020,29.67,52.78,3.34,8.37,11.17,3.86,0.96,4.42,53.93,7.79,2.62,74,Satisfactory,85.5,73.6,68.9,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,28-03-2020,28.9,54.61,3.34,8.43,11.03,4.26,0.94,5.04,49.23,7.79,2.62,78,Satisfactory,85.8,74.7,70.2,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,29-03-2020,18.2,45.16,3.57,9.41,9.53,6.06,0.77,5.81,36.25,7.79,2.62,60,Satisfactory,87.2,75.8,69.2,5.5,29.6,,,,,,,,,,,
Thiruvananthapuram,30-03-2020,20.38,48.86,7.66,8.49,10.76,7.48,0.72,7.88,35.2,7.79,2.62,52,Satisfactory,87.2,75.1,67.8,5.5,29.6,,,,,,,,,,,
Thiruvananthapuram,31-03-2020,19.28,49.22,7.39,7.91,10.18,7.1,0.65,6.65,40.33,7.79,2.62,70,Satisfactory,85.3,74.7,71.2,6.2,29.6,,,,,,,,,,,
Thiruvananthapuram,01-04-2020,15.98,48.32,7.47,7.98,10.28,7.32,0.67,6.46,36.55,7.79,2.62,55,Satisfactory,85.6,74.7,70.8,4.8,29.6,,,,,,,,,,,
Thiruvananthapuram,02-04-2020,23.01,56.02,7.49,7.13,9.85,8.01,0.68,7.38,38.57,7.79,2.62,61,Satisfactory,86,75.3,71.3,4.2,29.6,,,,,,,,,,,
Thiruvananthapuram,03-04-2020,27.02,56.3,5.27,7.28,9.19,6.64,0.6,6.11,46.56,7.79,2.62,60,Satisfactory,86.5,75.5,70.3,5.1,29.6,,,,,,,,,,,
Thiruvananthapuram,04-04-2020,28.89,55.61,5.38,8.15,11.04,5.46,0.48,5.47,44.84,7.79,2.62,66,Satisfactory,82.7,74,76.6,5.9,29.6,,,,,,,,,,,
Thiruvananthapuram,05-04-2020,25.56,46.5,5.46,9.01,12.11,5.33,0.46,4.28,37.6,7.79,2.62,60,Satisfactory,86.2,74.8,69.7,5.3,29.6,,,,,,,,,,,
Thiruvananthapuram,06-04-2020,16.88,31.28,4.32,10.18,13.71,5.55,0.32,4.24,30.17,7.79,2.62,59,Satisfactory,85.8,76.3,73.5,7.7,29.6,,,,,,,,,,,
Thiruvananthapuram,07-04-2020,18.57,35.34,5.7,9.56,12.7,4.97,0.46,6,34.58,7.79,2.62,53,Satisfactory,84.5,73.6,70.8,7.5,29.6,,,,,,,,,,,
Thiruvananthapuram,08-04-2020,18.85,37.62,5.44,8.86,12.09,4.39,0.47,5.79,51.56,7.79,2.62,61,Satisfactory,85,74,70.3,6.3,29.6,,,,,,,,,,,
Thiruvananthapuram,09-04-2020,19.06,45.18,3.37,7.91,9.92,4.37,0.52,5.76,46.01,7.79,2.62,63,Satisfactory,85.8,76.3,74.3,4.5,29.6,,,,,,,,,,,
Thiruvananthapuram,10-04-2020,17.15,43.1,5.35,7.61,10.94,4.08,0.51,5.4,39.11,7.79,2.62,56,Satisfactory,86.5,75.6,70.4,5.5,29.6,,,,,,,,,,,
Thiruvananthapuram,11-04-2020,20.62,49.68,5.58,7.52,11.12,4.2,0.5,5.29,35.92,7.79,2.62,55,Satisfactory,87.2,75,68,4.8,29.6,,,,,,,,,,,
Thiruvananthapuram,12-04-2020,22.32,46.43,3.16,6.32,8.44,4.12,0.49,5.43,39.28,7.79,2.62,58,Satisfactory,87.2,74.7,67,4.9,29.6,,,,,,,,,,,
Thiruvananthapuram,13-04-2020,24.24,52.42,5.43,7.3,10.89,4,0.51,5.7,43.58,7.79,2.62,63,Satisfactory,87.3,75.2,67.8,5.2,29.6,,,,,,,,,,,
Thiruvananthapuram,14-04-2020,23.55,49.73,5.5,6.46,10.24,4.02,0.49,6.31,40.95,7.79,2.62,66,Satisfactory,87.3,74.4,66,5.6,29.6,,,,,,,,,,,
Thiruvananthapuram,15-04-2020,18.34,35.83,5.47,5.66,9.68,4.04,0.46,5.28,36.84,7.79,2.62,52,Satisfactory,85.5,75,73,5.5,29.6,,,,,,,,,,,
Thiruvananthapuram,16-04-2020,15.59,26.06,5.9,6.31,10.07,6.14,0.49,5.9,36.95,7.79,2.62,50,Good,86.8,75.9,70.6,4.9,29.6,,,,,,,,,,,
Thiruvananthapuram,17-04-2020,14.81,26.14,5.08,6.76,10.11,6.7,0.5,6.13,40.74,7.79,2.62,62,Satisfactory,87.5,76.8,70.5,5.5,29.6,,,,,,,,,,,
Thiruvananthapuram,18-04-2020,13.37,21.02,5,6.13,9.38,5.66,0.42,5.17,42.84,7.79,2.62,56,Satisfactory,87.6,75.6,68,5.8,29.6,,,,,,,,,,,
Thiruvananthapuram,19-04-2020,10.74,20.13,5.07,6.07,9.55,4.97,0.38,5.05,28.32,7.79,2.62,49,Good,86.6,76.1,71.1,3.8,29.5,,,,,,,,,,,
Thiruvananthapuram,20-04-2020,15.01,27.65,3.25,7.99,9.71,6.01,0.48,5.8,29.78,7.79,2.62,46,Good,84.3,74.3,73.5,5,29.6,,,,,,,,,,,
Thiruvananthapuram,21-04-2020,13.77,31.6,5.61,8.41,12.1,6.16,0.49,5.74,32.43,7.79,2.62,53,Satisfactory,85.7,74.8,70.8,5.8,29.6,,,,,,,,,,,
Thiruvananthapuram,22-04-2020,15.9,30.51,5.53,8.4,12.05,5.94,0.48,5.72,33.23,7.79,2.62,51,Satisfactory,82.1,75.7,81.1,4.5,29.5,,,,,,,,,,,
Thiruvananthapuram,23-04-2020,15.97,35.6,5.62,8.08,11.93,6.01,0.42,5.17,29.95,7.79,2.62,50,Good,86.6,76.8,72.9,5.8,29.6,,,,,,,,,,,
Thiruvananthapuram,24-04-2020,15.73,38.65,3.5,7.8,9.99,5.83,0.43,5.51,30.46,7.79,2.62,59,Satisfactory,87.8,77.5,71.5,8.8,29.5,,,,,,,,,,,
Thiruvananthapuram,25-04-2020,18.42,41.47,7.02,8.36,13.06,5.89,0.45,5.31,30.76,7.79,2.62,53,Satisfactory,84.7,76,76.8,5.6,29.6,,,,,,,,,,,
Thiruvananthapuram,26-04-2020,23.19,57.7,5.3,6.97,10.66,5.54,0.4,5.57,35.45,7.79,2.62,58,Satisfactory,87.6,74.8,66.7,7.2,29.6,,,,,,,,,,,
Thiruvananthapuram,27-04-2020,14.13,34.27,5.6,8.98,12.48,5.65,0.49,5.5,42.41,7.79,2.62,63,Satisfactory,82.6,74.8,79.1,5.6,29.6,,,,,,,,,,,
Thiruvananthapuram,28-04-2020,23.84,44.32,6.27,10.01,13.8,5.73,0.44,5.62,44.55,7.79,2.62,60,Satisfactory,85.1,75.3,73.1,6.2,29.6,,,,,,,,,,,
Thiruvananthapuram,29-04-2020,18.54,34.48,6.17,9.67,13.35,5.93,0.51,5.52,38.97,7.79,2.62,57,Satisfactory,86.7,77.4,73.6,5.7,29.6,,,,,,,,,,,
Thiruvananthapuram,30-04-2020,20.57,48.19,6.28,9.52,13.56,5.84,0.46,5.32,39.23,7.79,2.62,57,Satisfactory,87,76,70,8.1,29.6,,,,,,,,,,,
Thiruvananthapuram,01-05-2020,17.43,43.59,5.67,8.01,11.8,5.71,0.45,5.29,34.11,7.79,2.62,54,Satisfactory,86.2,75.8,71.7,8,29.5,,,,,,,,,,,
Thiruvananthapuram,02-05-2020,23.64,48.64,5.75,7.73,11.75,5.78,0.49,5.4,40.83,7.79,2.62,55,Satisfactory,87.5,75.9,68.7,6.8,29.5,,,,,,,,,,,
Thiruvananthapuram,03-05-2020,18.36,47.16,3.01,5.68,7.91,5.59,0.46,5.36,38.72,7.79,2.62,58,Satisfactory,88,74.4,64.7,8.5,29.5,,,,,,,,,,,
Thiruvananthapuram,04-05-2020,25.86,47.67,16.54,8.81,23.24,16.12,0.45,5.42,36.06,7.79,2.62,55,Satisfactory,84.6,76.2,77.3,6,29.5,,,,,,,,,,,
Thiruvananthapuram,05-05-2020,25.74,54.3,26.19,9.57,33.73,26.08,0.47,5.23,42.54,7.79,2.62,63,Satisfactory,85.1,76.8,76.2,5,29.5,,,,,,,,,,,
Thiruvananthapuram,06-05-2020,20.76,45.58,26.29,11.07,34.8,26.58,0.58,5.68,37.83,7.79,2.62,66,Satisfactory,84.1,77.3,80.8,4.7,29.5,,,,,,,,,,,
Thiruvananthapuram,07-05-2020,18.51,47.43,27.93,11.05,35.5,25.58,0.51,6.11,29.32,7.79,2.62,59,Satisfactory,83.5,77.4,83.2,4.2,29.5,,,,,,,,,,,
Thiruvananthapuram,08-05-2020,13.96,36.69,26.05,10.21,33.45,25.69,0.47,5.19,24.44,7.79,2.62,61,Satisfactory,84.4,77.8,80.5,4.9,29.5,,,,,,,,,,,
Thiruvananthapuram,09-05-2020,15.85,39.05,26.69,11.5,35.24,26.23,0.58,5.46,26.44,7.79,2.62,63,Satisfactory,85.1,78.9,82,4.5,29.5,,,,,,,,,,,
Thiruvananthapuram,10-05-2020,14.9,37.16,25.59,7.09,30.83,24.99,0.43,5.92,30.16,7.79,2.62,63,Satisfactory,84,77.8,81.1,3.7,29.5,,,,,,,,,,,
Thiruvananthapuram,11-05-2020,13.68,34.67,26.22,10.53,33.99,25.61,0.53,5.88,24.78,7.79,2.62,66,Satisfactory,83.7,77.9,83.5,4.7,29.5,,,,,,,,,,,
Thiruvananthapuram,12-05-2020,19.88,52.48,17.16,11.7,24.11,16.68,0.6,5.73,26.32,7.79,2.62,65,Satisfactory,85.1,77.9,79.4,4.3,29.5,,,,,,,,,,,
Thiruvananthapuram,13-05-2020,12.83,29.49,4.93,10.69,9.56,4.54,0.57,6.3,27.01,7.79,2.62,47,Good,84.6,77.9,81.5,2.6,29.5,,,,,,,,,,,
Thiruvananthapuram,14-05-2020,15.39,38.91,4.45,11,13.08,5.94,0.53,5.26,28.47,7.79,2.62,53,Satisfactory,85.3,77.8,79.1,3.4,29.5,,,,,,,,,,,
Thiruvananthapuram,15-05-2020,16.76,40.97,6.48,11.74,15.27,6.67,0.49,6.17,34.35,7.79,2.62,58,Satisfactory,85.6,77.7,77.5,4.4,29.5,,,,,,,,,,,
Thiruvananthapuram,16-05-2020,15.99,31.34,6.23,10.75,14.13,5.68,0.56,5.78,43.58,7.79,2.62,59,Satisfactory,85,78.8,81.4,4.8,29.4,,,,,,,,,,,
Thiruvananthapuram,17-05-2020,15.08,40.82,5.27,6.28,9.96,4.69,0.43,5.91,48.44,7.79,2.62,60,Satisfactory,80.9,76.8,88.6,4.8,29.5,,,,,,,,,,,
Thiruvananthapuram,18-05-2020,15.7,33.81,6.32,10.31,14.04,6,0.53,4.94,47.64,7.79,2.62,64,Satisfactory,85.6,78.4,79.4,6,29.5,,,,,,,,,,,
Thiruvananthapuram,19-05-2020,20.75,44.22,6.86,9.92,14.03,6.27,0.49,4.88,37.95,7.79,2.62,62,Satisfactory,86.3,77.4,75.6,4.5,29.5,,,,,,,,,,,
Thiruvananthapuram,20-05-2020,20.26,39.46,7.83,10.53,15.48,6.47,0.52,5.15,31.41,7.79,2.62,56,Satisfactory,81.8,77.5,86.9,3.6,29.5,,,,,,,,,,,
Thiruvananthapuram,21-05-2020,12.19,29.47,6.75,11.68,14.99,5.69,0.5,5.09,32.17,7.79,2.62,48,Good,83.8,76.7,80,5,29.5,,,,,,,,,,,
Thiruvananthapuram,22-05-2020,11.41,30.8,7.22,11.6,15.45,5.89,0.54,5.12,35.45,7.79,2.62,48,Good,86.9,78.9,77,7.5,29.5,,,,,,,,,,,
Thiruvananthapuram,23-05-2020,14.91,37.29,7.33,10.08,14.7,6.1,0.51,5.73,25.23,7.79,2.62,39,Good,87.6,79,75.4,9.2,29.5,,,,,,,,,,,
Thiruvananthapuram,24-05-2020,16.15,35.54,5.73,6.67,10.44,4.7,0.43,6.1,32.04,7.79,2.62,46,Good,85.7,79.1,80.4,5.4,29.6,,,,,,,,,,,
Thiruvananthapuram,25-05-2020,18.14,47.13,8.22,11.59,16.38,6.56,0.53,5.78,21.75,7.79,2.62,50,Good,85.8,78,77.8,5.8,29.6,,,,,,,,,,,
Thiruvananthapuram,26-05-2020,16.22,35.47,7.76,12.74,17.08,6.18,0.62,5.93,25.07,7.79,2.62,47,Good,86.8,78.9,77.4,4.4,29.6,,,,,,,,,,,
Thiruvananthapuram,27-05-2020,16.68,41.6,8.02,12.73,17.23,6.64,0.54,5.29,27.19,7.79,2.62,56,Satisfactory,84.1,76.8,79.6,3.8,29.5,,,,,,,,,,,
Thiruvananthapuram,28-05-2020,17.4,40.45,7.21,12.44,16.15,5.96,0.56,6.18,27.9,7.79,2.62,56,Satisfactory,83,77.3,83.9,2.6,29.6,,,,,,,,,,,
Thiruvananthapuram,29-05-2020,12.51,32.58,6.63,12.63,14.93,5.98,0.64,5.53,24.31,7.79,2.62,54,Satisfactory,85.4,78.5,80.1,1.6,29.6,,,,,,,,,,,
Thiruvananthapuram,30-05-2020,9.86,29.67,8.67,11.45,14.94,5.48,0.61,7.33,26.96,7.79,2.62,54,Satisfactory,87,78.7,76.8,2.3,29.6,,,,,,,,,,,
Thiruvananthapuram,31-05-2020,9.51,17.71,4.85,5.53,8.54,4.29,0.43,6.92,34.17,7.79,2.62,50,Good,83.2,77.6,84,3,29.6,,,,,,,,,,,
Thiruvananthapuram,01-06-2020,9.56,16.64,6.81,9.5,13.12,4.89,0.5,5.32,23.69,7.79,2.62,42,Good,81.7,77.3,86.8,3.1,29.6,,,,,,,,,,,
Thiruvananthapuram,02-06-2020,12.31,22.06,7.57,13.1,18.25,7.55,0.47,4.94,16.83,7.79,2.62,48,Good,84.8,77.8,79.7,1.4,29.6,,,,,,,,,,,
Thiruvananthapuram,03-06-2020,11.92,23.91,4.73,9.15,12.28,5.13,0.25,4.64,14.84,7.79,2.62,35,Good,85.1,79.9,83.8,2.1,29.6,,,,,,,,,,,
Thiruvananthapuram,04-06-2020,16.61,34.41,7.87,10.73,17.32,7.86,0.27,3.39,8.66,7.79,2.62,32,Good,82.1,78.5,88.5,2.9,29.6,,,,,,,,,,,
Thiruvananthapuram,05-06-2020,16.81,36.22,8.15,12.68,18.52,7.49,0.29,3.74,9.92,7.79,2.62,38,Good,82.2,77.7,86.5,3.1,29.6,,,,,,,,,,,
Thiruvananthapuram,06-06-2020,10.76,23.4,5.12,12.19,10.6,3.88,0.46,6.39,23.05,7.79,2.62,35,Good,81.9,76.5,85,4.4,29.6,,,,,,,,,,,
Thiruvananthapuram,07-06-2020,10.15,23.4,6.64,4.65,7.37,7.24,0.42,8.92,27.2,7.79,2.62,35,Good,84.9,77.5,78.6,5.3,29.5,,,,,,,,,,,
Thiruvananthapuram,08-06-2020,14.49,23.4,10.48,13.05,15.09,6.39,0.64,6.82,24.13,7.79,2.62,41,Good,85.7,77.2,76,7.3,29.5,,,,,,,,,,,
Thiruvananthapuram,09-06-2020,23.6,49.5,4.86,8.09,9.2,6.04,0.38,6.87,20.87,7.79,2.62,41,Good,83.5,77.1,82,6.4,29.5,,,,,,,,,,,
Thiruvananthapuram,10-06-2020,22.93,45.57,6.4,11.56,14.88,7.44,0.53,6.08,19.07,7.79,2.62,46,Good,82.9,76.3,80.7,3.2,29.5,,,,,,,,,,,
Thiruvananthapuram,11-06-2020,24.21,42.51,13.87,15.02,23.87,7.02,0.61,6.31,16.1,7.79,2.62,46,Good,85.3,78.1,79.3,3.4,29.5,,,,,,,,,,,
Thiruvananthapuram,12-06-2020,28.64,48.84,12.96,15.66,23.12,6.59,0.54,6.27,12.38,7.79,2.62,49,Good,83.4,76.5,80.9,4.8,29.5,,,,,,,,,,,
Thiruvananthapuram,13-06-2020,26.26,46.15,7.89,11.41,16.28,6.37,0.46,6.22,17.69,7.79,2.62,52,Satisfactory,84,76.3,77.9,7.1,29.5,,,,,,,,,,,
Thiruvananthapuram,14-06-2020,17.45,34.44,7.95,7.41,11.95,5.74,0.42,7.35,23.68,7.79,2.62,38,Good,86.3,76.7,73.8,5.8,29.5,,,,,,,,,,,
Thiruvananthapuram,15-06-2020,28.24,47.31,10.3,13.69,17.64,6.29,0.65,7.19,21.01,7.79,2.62,45,Good,85.7,76.3,74.1,4.5,29.5,,,,,,,,,,,
Thiruvananthapuram,16-06-2020,24.39,46.31,13.27,12.67,19.7,6.84,0.58,7.66,17.99,7.79,2.62,51,Satisfactory,84.7,77.1,78,3.7,29.5,,,,,,,,,,,
Thiruvananthapuram,17-06-2020,27.92,57.72,10.42,12.51,19.56,8.53,0.54,5.72,15.06,7.79,2.62,58,Satisfactory,85.2,75.8,74,6.8,29.6,,,,,,,,,,,
Thiruvananthapuram,18-06-2020,23.96,48.74,9.26,12.01,17.99,7.9,0.55,6.18,19.28,7.79,2.62,57,Satisfactory,82.7,75.3,79.4,7.9,29.6,,,,,,,,,,,
Thiruvananthapuram,19-06-2020,20.32,41.01,6.52,11.08,14.82,6.91,0.43,6.04,20.45,7.79,2.62,50,Good,84.8,76.9,77.8,6.3,29.6,,,,,,,,,,,
Thiruvananthapuram,20-06-2020,19.9,40.99,8.88,11.77,17.46,7.66,0.56,5.35,20.2,7.79,2.62,43,Good,82.3,76.6,83.7,7.1,29.5,,,,,,,,,,,
Thiruvananthapuram,21-06-2020,15.74,31.24,6.47,7.52,12.11,5.85,0.38,5.56,20.74,7.79,2.62,42,Good,84.1,74.4,73.4,8.9,29.5,,,,,,,,,,,
Thiruvananthapuram,22-06-2020,16.89,34.27,8.19,10.63,15.98,7.19,0.56,4.98,23.96,7.79,2.62,40,Good,84.8,75.7,74.3,5.2,29.5,,,,,,,,,,,
Thiruvananthapuram,23-06-2020,28.45,54.74,8.77,14.36,19.22,7.8,0.67,5.36,26.45,7.79,2.62,50,Good,85.3,75.8,73.8,8.5,29.5,,,,,,,,,,,
Thiruvananthapuram,24-06-2020,34.68,67.22,8.14,12.35,16.73,7.21,0.5,6.54,23.23,7.79,2.62,70,Satisfactory,83.4,75.8,78.6,4.8,29.5,,,,,,,,,,,
Thiruvananthapuram,25-06-2020,28.01,51.15,8.43,13.57,17.71,7.3,0.51,6.14,27.5,7.79,2.62,58,Satisfactory,80,74.8,85.4,5.2,29.5,,,,,,,,,,,
Thiruvananthapuram,26-06-2020,18.78,32.5,8.81,11.17,14.67,6.34,0.56,6.23,30.8,7.79,2.62,46,Good,82.2,75.2,80.5,4.6,29.5,,,,,,,,,,,
Thiruvananthapuram,27-06-2020,18.06,36.04,8.19,9.5,12.46,6.57,0.61,8.38,29.89,7.79,2.62,42,Good,82.5,77.3,84.3,3.9,29.5,,,,,,,,,,,
Thiruvananthapuram,28-06-2020,22.51,43.97,7,7.38,9.57,6.09,0.61,8.32,27.73,7.79,2.62,43,Good,82,76.4,83.5,6.1,29.5,,,,,,,,,,,
Thiruvananthapuram,29-06-2020,23.17,46.71,8.87,10.75,12.88,5.65,0.68,8.07,25.61,7.79,2.62,49,Good,83.7,74.4,73.7,6.6,29.5,,,,,,,,,,,
Talcher,01-01-2018,2,35,1.68,2.3,2.58,5.62,0.42,6.15,22.1,7.79,2.62,41,Good,69,59.8,73.8,8.6,0,,,,,,,,,,,
Talcher,02-01-2018,2,35,1.68,2.3,2.58,5.62,0.42,6.15,22.1,7.79,2.62,41,Good,67,55.8,71.8,5.4,0,,,,,,,,,,,
Talcher,03-01-2018,2,35,1.68,2.3,2.58,5.62,0.42,6.15,22.1,7.79,2.62,41,Good,66.5,55.3,70.9,3.9,0,,,,,,,,,,,
